Time,T_BL100,MF_BL100,Rho_BL100,T_Cori,MF_Cori,Rho_Cori,DP
15.57.12.2,27.3704833984375,2.0190975666046143,1022.1776123046875,25.3828182220459,1.689781665802002,1002.9718627929688,2.039401054382324
15.57.12.7,27.460693359375,2.018937826156616,1022.1712036132812,25.375926971435547,1.6901038885116577,1002.8135375976562,2.0312867164611816
15.57.13.2,27.460693359375,2.018786668777466,1022.1741943359375,25.37363052368164,1.6906132698059082,1002.7344360351562,2.0313870906829834
15.57.13.7,27.6412353515625,2.018646717071533,1022.1515502929688,25.38511848449707,1.690701961517334,1002.8856811523438,2.0305371284484863
15.57.14.2,27.7314453125,2.018467903137207,1022.15869140625,25.37822151184082,1.6902520656585693,1002.7643432617188,2.0494070053100586
15.57.14.7,27.6412353515625,2.0182852745056152,1022.1777954101562,25.38741683959961,1.6899696588516235,1002.9894409179688,2.0421226024627686
15.57.15.2,27.55096435546875,2.018064498901367,1022.1734008789062,25.3828182220459,1.6896946430206299,1003.0052490234375,2.0360941886901855
15.57.15.7,27.460693359375,2.0178706645965576,1022.182373046875,25.37822151184082,1.6902008056640625,1002.9736328125,2.030771017074585
15.57.16.2,27.460693359375,2.0176661014556885,1022.1741943359375,25.37133026123047,1.690204381942749,1002.785400390625,2.0190322399139404
15.57.16.7,27.6412353515625,2.0174307823181152,1022.1712036132812,25.380521774291992,1.6891679763793945,1002.87158203125,2.012505054473877
15.57.17.2,27.55096435546875,2.0171589851379395,1022.1688232421875,25.37822151184082,1.6886367797851562,1002.9243774414062,2.023489236831665
15.57.17.7,27.55096435546875,2.016845941543579,1022.167236328125,25.38511848449707,1.6880600452423096,1002.7994995117188,2.0198562145233154
15.57.18.2,27.460693359375,2.016533136367798,1022.1741943359375,25.37822151184082,1.6876286268234253,1002.9982299804688,2.0152928829193115
15.57.18.7,27.55096435546875,2.0161595344543457,1022.1741943359375,25.375926971435547,1.6868373155593872,1002.8839111328125,2.014756441116333
15.57.19.2,27.460693359375,2.014970541000366,1022.1648559570312,25.380521774291992,1.6855114698410034,1002.8768920898438,2.0065553188323975
15.57.19.7,27.55096435546875,2.014554023742676,1022.1712036132812,25.38741683959961,1.6852757930755615,1002.984130859375,2.018390417098999
15.57.20.2,27.55096435546875,2.014408588409424,1022.1798095703125,25.3828182220459,1.6847695112228394,1002.9085083007812,2.0299460887908936
15.57.20.7,27.55096435546875,2.014291286468506,1022.1571044921875,25.3828182220459,1.6842607259750366,1002.9419555664062,2.0347092151641846
15.57.21.2,27.55096435546875,2.014202356338501,1022.1702270507812,25.380521774291992,1.6844896078109741,1002.9806518554688,2.038924217224121
15.57.21.7,27.55096435546875,2.014164686203003,1022.1533203125,25.380521774291992,1.6845464706420898,1002.76611328125,2.0305302143096924
15.57.22.2,27.6412353515625,2.0141985416412354,1022.1634521484375,25.38511848449707,1.6844364404678345,1002.9613037109375,2.030770778656006
15.57.22.7,27.7314453125,2.0142762660980225,1022.1549072265625,25.375926971435547,1.6842355728149414,1002.9190673828125,2.038699150085449
15.57.23.2,27.6412353515625,2.014408588409424,1022.1582641601562,25.375926971435547,1.684637188911438,1002.9946899414062,2.0437276363372803
15.57.23.7,27.6412353515625,2.01444935798645,1022.1682739257812,25.37133026123047,1.6845550537109375,1002.887451171875,2.0420002937316895
15.57.24.2,27.6412353515625,2.0146281719207764,1022.1582641601562,25.37822151184082,1.6841586828231812,1002.7625732421875,2.0347561836242676
15.57.24.7,27.7314453125,2.015578031539917,1022.1553344726562,25.3828182220459,1.6849881410598755,1002.9806518554688,2.0316247940063477
15.57.25.2,27.55096435546875,2.016160726547241,1022.161865234375,25.380521774291992,1.6851462125778198,1002.7942504882812,2.0203447341918945
15.57.25.7,27.55096435546875,2.0166752338409424,1022.1686401367188,25.37822151184082,1.6852004528045654,1002.948974609375,2.0219762325286865
15.57.26.2,27.55096435546875,2.0171284675598145,1022.1638793945312,25.380521774291992,1.6856944561004639,1002.9718627929688,2.0167574882507324
15.57.26.7,27.55096435546875,2.0175058841705322,1022.1712036132812,25.380521774291992,1.6860809326171875,1002.9542846679688,2.010817766189575
15.57.27.2,27.6412353515625,2.01784610748291,1022.161865234375,25.369033813476562,1.6863677501678467,1002.7449951171875,2.0250766277313232
15.57.27.7,27.7314453125,2.0181162357330322,1022.1748046875,25.3828182220459,1.686714768409729,1002.869873046875,2.0322494506835938
15.57.28.2,27.55096435546875,2.018350124359131,1022.1588745117188,25.37363052368164,1.686848521232605,1002.7907104492188,2.039803981781006
15.57.28.7,27.55096435546875,2.0185883045196533,1022.1549072265625,25.375926971435547,1.6878923177719116,1002.7221069335938,2.030414581298828
15.57.29.2,27.82177734375,2.0187876224517822,1022.1461791992188,25.37363052368164,1.6876591444015503,1002.8927001953125,2.0301623344421387
15.57.29.7,27.55096435546875,2.0189507007598877,1022.15234375,25.375926971435547,1.6876646280288696,1002.7484741210938,2.041757583618164
15.57.30.2,27.6412353515625,2.0191268920898438,1022.154296875,25.37363052368164,1.6882522106170654,1002.7009887695312,2.0373308658599854
15.57.30.7,27.82177734375,2.019292116165161,1022.1535034179688,25.37822151184082,1.6876518726348877,1002.7449951171875,2.045997381210327
15.57.31.2,27.7314453125,2.019418716430664,1022.1642456054688,25.37822151184082,1.687291145324707,1002.767822265625,2.0463550090789795
15.57.31.7,27.7314453125,2.019545078277588,1022.1678466796875,25.37822151184082,1.6870321035385132,1002.8135375976562,2.0413355827331543
15.57.32.2,27.6412353515625,2.0196800231933594,1022.1702270507812,25.37822151184082,1.687312126159668,1002.9595336914062,2.041130781173706
15.57.32.7,27.55096435546875,2.0197713375091553,1022.1712036132812,25.37133026123047,1.6878204345703125,1002.7572631835938,2.0397982597351074
15.57.33.2,27.55096435546875,2.0198709964752197,1022.1634521484375,25.369033813476562,1.6876510381698608,1002.8557739257812,2.025214672088623
15.57.33.7,27.55096435546875,2.0199718475341797,1022.1571044921875,25.375926971435547,1.6877487897872925,1002.732666015625,2.02622389793396
15.57.34.3,27.7314453125,2.020052671432495,1022.1578979492188,25.375926971435547,1.6875195503234863,1002.8469848632812,2.0260472297668457
15.57.34.8,27.7314453125,2.0200881958007812,1022.173828125,25.37363052368164,1.687282681465149,1002.9208374023438,2.0449740886688232
15.57.35.3,27.7314453125,2.0201292037963867,1022.1674194335938,25.37363052368164,1.6873339414596558,1002.9102783203125,2.050091505050659
15.57.35.8,27.55096435546875,2.0201711654663086,1022.1588745117188,25.37363052368164,1.6876267194747925,1002.96484375,2.0421864986419678
15.57.36.3,27.6412353515625,2.0202159881591797,1022.1638793945312,25.37363052368164,1.6882140636444092,1002.9525146484375,2.0326716899871826
15.57.36.8,27.6412353515625,2.020202159881592,1022.167236328125,25.375926971435547,1.6884183883666992,1002.9366455078125,2.0314176082611084
15.57.37.3,27.6412353515625,2.020216703414917,1022.1646728515625,25.37133026123047,1.688616394996643,1002.975341796875,2.0356082916259766
15.57.37.8,27.460693359375,2.0202019214630127,1022.1722412109375,25.375926971435547,1.6882790327072144,1002.76611328125,2.0292882919311523
15.57.38.3,27.6412353515625,2.020174503326416,1022.1696166992188,25.375926971435547,1.6885651350021362,1002.8839111328125,2.025891065597534
15.57.38.8,27.460693359375,2.0201573371887207,1022.16845703125,25.369033813476562,1.6883859634399414,1002.732666015625,2.0290002822875977
15.57.39.3,27.55096435546875,2.0201146602630615,1022.162841796875,25.380521774291992,1.687768816947937,1002.7555541992188,2.023336172103882
15.57.39.8,27.3704833984375,2.020075798034668,1022.1692504882812,25.375926971435547,1.6877833604812622,1002.8751220703125,2.02093243598938
15.57.40.3,27.6412353515625,2.0199904441833496,1022.1710205078125,25.375926971435547,1.6889621019363403,1002.9454956054688,2.0188910961151123
15.57.40.8,27.6412353515625,2.0198941230773926,1022.151123046875,25.37133026123047,1.689081072807312,1002.8522338867188,2.0251004695892334
15.57.41.3,27.55096435546875,2.0198028087615967,1022.1712036132812,25.375926971435547,1.6893589496612549,1002.9683227539062,2.049016237258911
15.57.41.8,27.7314453125,2.0197224617004395,1022.1569213867188,25.37822151184082,1.6900386810302734,1002.8997192382812,2.058330774307251
15.57.42.3,27.6412353515625,2.0196757316589355,1022.1549072265625,25.37133026123047,1.6895856857299805,1002.8469848632812,2.0629396438598633
15.57.42.8,27.6412353515625,2.0196359157562256,1022.1544799804688,25.369033813476562,1.6900482177734375,1002.759033203125,2.044907569885254
15.57.43.3,27.6412353515625,2.019622802734375,1022.161865234375,25.37363052368164,1.6890581846237183,1002.8980102539062,2.0447137355804443
15.57.43.8,27.82177734375,2.019613742828369,1022.1477661132812,25.375926971435547,1.6890873908996582,1002.9700927734375,2.040875196456909
15.57.44.3,27.55096435546875,2.0194101333618164,1022.1624755859375,25.380521774291992,1.6892081499099731,1002.76611328125,2.028677225112915
15.57.44.8,27.6412353515625,2.0192251205444336,1022.1634521484375,25.375926971435547,1.6898831129074097,1002.7027587890625,2.0323212146759033
15.57.45.3,27.460693359375,2.019059896469116,1022.1664428710938,25.375926971435547,1.6893433332443237,1002.8856811523438,2.041191577911377
15.57.45.8,27.6412353515625,2.018953800201416,1022.1571044921875,25.369033813476562,1.6890110969543457,1002.9683227539062,2.0355215072631836
15.57.46.3,27.6412353515625,2.018810749053955,1022.1666259765625,25.37822151184082,1.6887319087982178,1002.931396484375,2.0370290279388428
15.57.46.8,27.7314453125,2.0186994075775146,1022.1632690429688,25.37133026123047,1.6893378496170044,1002.9912109375,2.0436699390411377
15.57.47.3,27.55096435546875,2.0185811519622803,1022.173828125,25.380521774291992,1.688928484916687,1002.9894409179688,2.026078701019287
15.57.47.8,27.6412353515625,2.0184712409973145,1022.1624755859375,25.375926971435547,1.6885100603103638,1002.9120483398438,2.029093027114868
15.57.48.3,27.7314453125,2.018350839614868,1022.1648559570312,25.369033813476562,1.6885448694229126,1002.96484375,2.0342204570770264
15.57.48.8,27.7314453125,2.0182137489318848,1022.1582641601562,25.37363052368164,1.6887089014053345,1002.8399658203125,2.028860569000244
15.57.49.3,27.6412353515625,2.018078565597534,1022.1730346679688,25.37822151184082,1.6881479024887085,1002.9208374023438,2.0250959396362305
15.57.49.8,27.6412353515625,2.0179200172424316,1022.1714477539062,25.375926971435547,1.6880451440811157,1002.9366455078125,2.025533676147461
15.57.50.3,27.6412353515625,2.017767906188965,1022.1722412109375,25.37133026123047,1.688236951828003,1002.9964599609375,2.029411792755127
15.57.50.8,27.6412353515625,2.0176212787628174,1022.1692504882812,25.36444091796875,1.6878889799118042,1002.984130859375,2.034689426422119
15.57.51.3,27.460693359375,2.017449378967285,1022.159912109375,25.369033813476562,1.687971830368042,1002.7484741210938,2.039971113204956
15.57.51.8,27.55096435546875,2.0172855854034424,1022.1620483398438,25.375926971435547,1.687996745109558,1002.7608032226562,2.04293155670166
15.57.52.3,27.55096435546875,2.0171563625335693,1022.1771850585938,25.37363052368164,1.6879390478134155,1002.785400390625,2.0376665592193604
15.57.52.8,27.55096435546875,2.0170187950134277,1022.1841430664062,25.37133026123047,1.6873664855957031,1002.7467651367188,2.042752504348755
15.57.53.3,27.6412353515625,2.0169193744659424,1022.1744384765625,25.37363052368164,1.6877273321151733,1002.8610229492188,2.0408029556274414
15.57.53.9,27.460693359375,2.0167908668518066,1022.170654296875,25.37822151184082,1.6873332262039185,1002.8206176757812,2.0306904315948486
15.57.54.4,27.460693359375,2.0166432857513428,1022.1837768554688,25.37133026123047,1.6868689060211182,1002.750244140625,2.0223703384399414
15.57.54.9,27.7314453125,2.0164945125579834,1022.1668701171875,25.37363052368164,1.686584234237671,1002.9437255859375,2.0210626125335693
15.57.55.4,27.55096435546875,2.0163419246673584,1022.171630859375,25.36673927307129,1.6854487657546997,1002.7572631835938,2.0264272689819336
15.57.55.9,27.3704833984375,2.016153335571289,1022.172607421875,25.369033813476562,1.6847383975982666,1002.948974609375,2.0264294147491455
15.57.56.4,27.460693359375,2.015942335128784,1022.177978515625,25.37363052368164,1.6844404935836792,1002.7643432617188,2.028465747833252
15.57.56.9,27.460693359375,2.0157387256622314,1022.1674194335938,25.375926971435547,1.6839724779129028,1002.9155883789062,2.014695644378662
15.57.57.4,27.6412353515625,2.015489339828491,1022.1588745117188,25.37133026123047,1.6837360858917236,1002.9946899414062,2.007716178894043
15.57.57.9,27.6412353515625,2.0152101516723633,1022.17041015625,25.37363052368164,1.6832975149154663,1002.9613037109375,2.008366107940674
15.57.58.4,27.6412353515625,2.0148916244506836,1022.17041015625,25.36673927307129,1.683380365371704,1002.8417358398438,2.0188233852386475
15.57.58.9,27.460693359375,2.0145761966705322,1022.1714477539062,25.36673927307129,1.6830337047576904,1002.7731323242188,2.0273091793060303
15.57.59.4,27.6412353515625,2.014309883117676,1022.1588745117188,25.369033813476562,1.682943344116211,1002.750244140625,2.0335144996643066
15.57.59.9,27.7314453125,2.0140113830566406,1022.1642456054688,25.37133026123047,1.6830658912658691,1002.9278564453125,2.0385684967041016
15.58.00.4,27.55096435546875,2.0137288570404053,1022.1593017578125,25.37133026123047,1.6834208965301514,1002.9859008789062,2.03578782081604
15.58.00.9,27.460693359375,2.0134496688842773,1022.1771850585938,25.37133026123047,1.683427333831787,1002.982421875,2.048813581466675
15.58.01.4,27.7314453125,2.013137102127075,1022.1644897460938,25.37363052368164,1.6824122667312622,1002.88037109375,2.0277888774871826
15.58.01.9,27.7314453125,2.0128180980682373,1022.1503295898438,25.37363052368164,1.682572841644287,1002.8997192382812,2.0240566730499268
15.58.02.4,27.7314453125,2.0124735832214355,1022.1517333984375,25.36673927307129,1.6821556091308594,1002.8681030273438,2.0332605838775635
15.58.02.9,27.6412353515625,2.0121028423309326,1022.1632690429688,25.375926971435547,1.6815400123596191,1002.9331665039062,2.0258986949920654
15.58.03.4,27.82177734375,2.0123302936553955,1022.171630859375,25.37363052368164,1.6814758777618408,1002.83642578125,2.0376622676849365
15.58.03.9,27.55096435546875,2.0127322673797607,1022.1632690429688,25.37822151184082,1.6817216873168945,1002.7625732421875,2.0366733074188232
15.58.04.4,27.6412353515625,2.0130815505981445,1022.1666259765625,25.37363052368164,1.6822221279144287,1002.77490234375,2.040738344192505
15.58.04.9,27.6412353515625,2.013395071029663,1022.1795654296875,25.37133026123047,1.6824318170547485,1002.87158203125,2.0440802574157715
15.58.05.4,27.55096435546875,2.0136659145355225,1022.1582641601562,25.369033813476562,1.6821290254592896,1002.7819213867188,2.0418646335601807
15.58.06.4,27.55096435546875,2.0138661861419678,1022.1787719726562,25.37133026123047,1.682403326034546,1002.9437255859375,2.041872262954712
15.58.06.9,27.55096435546875,2.0134241580963135,1022.1636962890625,25.36673927307129,1.682927131652832,1002.96484375,2.037527322769165
15.58.07.4,27.6412353515625,2.011800527572632,1022.162841796875,25.37133026123047,1.6828027963638306,1002.9525146484375,2.033444404602051
15.58.07.9,27.9119873046875,2.010284185409546,1022.1541137695312,25.37133026123047,1.6819238662719727,1002.9208374023438,2.031320333480835
15.58.08.4,27.460693359375,2.008946657180786,1022.1320190429688,25.369033813476562,1.6812864542007446,1002.975341796875,2.0240495204925537
15.58.08.9,27.3704833984375,2.0076308250427246,1022.1192626953125,25.37822151184082,1.6794131994247437,1002.741455078125,2.023949146270752
15.58.09.4,27.6412353515625,2.0064797401428223,1022.114501953125,25.37363052368164,1.6790902614593506,1002.7168579101562,2.0181238651275635
15.58.09.9,27.7314453125,2.0053505897521973,1022.09521484375,25.37133026123047,1.6774250268936157,1002.9384155273438,2.0270750522613525
15.58.10.4,27.7314453125,2.0043294429779053,1022.1021728515625,25.37363052368164,1.6765739917755127,1002.8434448242188,2.023956298828125
15.58.10.9,27.7314453125,2.0034327507019043,1022.1055297851562,25.37822151184082,1.6754872798919678,1002.7221069335938,2.0180211067199707
15.58.11.4,27.82177734375,2.0025110244750977,1022.1007690429688,25.37133026123047,1.6747121810913086,1002.9542846679688,2.0069375038146973
15.58.11.9,27.7314453125,2.0016562938690186,1022.1127319335938,25.37133026123047,1.6744157075881958,1002.78369140625,2.0105819702148438
15.58.12.4,27.55096435546875,2.000821590423584,1022.1023559570312,25.37133026123047,1.6741421222686768,1002.9595336914062,2.018641233444214
15.58.12.9,27.6412353515625,2.000051736831665,1022.0889892578125,25.37363052368164,1.6732196807861328,1002.81884765625,2.0192978382110596
15.58.13.4,27.7314453125,1.999363660812378,1022.109130859375,25.37133026123047,1.6729238033294678,1002.9613037109375,2.0297179222106934
15.58.13.9,27.460693359375,1.9987725019454956,1022.1045532226562,25.375926971435547,1.6724269390106201,1002.8505249023438,2.0399296283721924
15.58.14.5,27.82177734375,1.9983428716659546,1022.1089477539062,25.369033813476562,1.67133629322052,1003.0,2.0312647819519043
15.58.15.0,27.55096435546875,1.9980212450027466,1022.1712036132812,25.37363052368164,1.6710561513900757,1002.9507446289062,2.0372440814971924
15.58.15.5,27.55096435546875,2.0003767013549805,1022.1569213867188,25.36444091796875,1.67269766330719,1002.922607421875,2.025621175765991
15.58.16.0,27.6412353515625,2.0025768280029297,1022.15869140625,25.369033813476562,1.6737347841262817,1002.7484741210938,2.01900577545166
15.58.16.5,27.3704833984375,2.0044796466827393,1022.1777954101562,25.369033813476562,1.6752068996429443,1002.9736328125,2.032641649246216
15.58.17.0,27.6412353515625,2.0062637329101562,1022.1642456054688,25.37133026123047,1.676565408706665,1002.948974609375,2.035078287124634
15.58.17.5,27.55096435546875,2.0078768730163574,1022.1638793945312,25.36673927307129,1.6781573295593262,1002.82763671875,2.024963140487671
15.58.18.0,27.6412353515625,2.0093202590942383,1022.1580810546875,25.36673927307129,1.6793230772018433,1002.8733520507812,2.0295825004577637
15.58.18.5,27.6412353515625,2.0104243755340576,1022.1696166992188,25.37133026123047,1.6801583766937256,1002.82763671875,2.019315242767334
15.58.19.0,27.460693359375,2.0116004943847656,1022.1724243164062,25.37363052368164,1.6816422939300537,1002.7783813476562,2.0181965827941895
15.58.19.5,27.6412353515625,2.0126614570617676,1022.1648559570312,25.37133026123047,1.6820358037948608,1002.7977294921875,2.023253917694092
15.58.20.0,27.55096435546875,2.0136282444000244,1022.1610717773438,25.36673927307129,1.6826488971710205,1002.8170776367188,2.0351359844207764
15.58.20.5,27.55096435546875,2.014503002166748,1022.1787719726562,25.36444091796875,1.683453917503357,1002.9507446289062,2.033426523208618
15.58.21.0,27.55096435546875,2.0153391361236572,1022.1724243164062,25.369033813476562,1.6837631464004517,1002.9859008789062,2.029031753540039
15.58.21.5,27.6412353515625,2.0160434246063232,1022.161865234375,25.369033813476562,1.6844838857650757,1002.9349365234375,2.034210205078125
15.58.22.0,27.460693359375,2.016662359237671,1022.177001953125,25.36444091796875,1.6853570938110352,1002.9032592773438,2.034801483154297
15.58.22.5,27.55096435546875,2.0172221660614014,1022.1654663085938,25.36673927307129,1.6858196258544922,1002.869873046875,2.0345778465270996
15.58.23.0,27.6412353515625,2.017725944519043,1022.1634521484375,25.36673927307129,1.6854206323623657,1002.7695922851562,2.0422348976135254
15.58.23.5,27.6412353515625,2.0181682109832764,1022.1654663085938,25.37363052368164,1.6856849193572998,1002.8927001953125,2.042531728744507
15.58.24.0,27.6412353515625,2.0185673236846924,1022.177001953125,25.36444091796875,1.6864994764328003,1002.7608032226562,2.0475423336029053
15.58.24.5,27.460693359375,2.018893003463745,1022.1817626953125,25.36444091796875,1.686502456665039,1002.81005859375,2.043938636779785
15.58.25.0,27.460693359375,2.0192418098449707,1022.1875610351562,25.36444091796875,1.6878273487091064,1002.7432250976562,2.035831928253174
15.58.25.5,27.460693359375,2.0195634365081787,1022.1702270507812,25.362140655517578,1.688590407371521,1002.7889404296875,2.0343496799468994
15.58.26.0,27.2801513671875,2.0198302268981934,1022.1837768554688,25.369033813476562,1.6892015933990479,1003.0070190429688,2.0331850051879883
15.58.26.5,27.460693359375,2.0200932025909424,1022.1676635742188,25.36444091796875,1.6893455982208252,1002.8082885742188,2.0400447845458984
15.58.27.0,27.55096435546875,2.0203564167022705,1022.1720581054688,25.36673927307129,1.6895740032196045,1002.8381958007812,2.0437490940093994
15.58.27.5,27.55096435546875,2.0206267833709717,1022.160888671875,25.362140655517578,1.689479112625122,1002.905029296875,2.043210029602051
15.58.28.1,27.460693359375,2.020850658416748,1022.1831665039062,25.362140655517578,1.6899420022964478,1002.7801513671875,2.048987865447998
15.58.28.6,27.460693359375,2.021057367324829,1022.1787719726562,25.37133026123047,1.689748764038086,1002.7907104492188,2.055403232574463
15.58.29.1,27.6412353515625,2.021259307861328,1022.1752319335938,25.36444091796875,1.6896220445632935,1002.9208374023438,2.042705535888672
15.58.29.6,27.3704833984375,2.0214550495147705,1022.1771850585938,25.37363052368164,1.6895173788070679,1002.9912109375,2.028428554534912
15.58.30.1,27.460693359375,2.021627426147461,1022.1790161132812,25.36444091796875,1.690185308456421,1002.7256469726562,2.031298875808716
15.58.30.6,27.460693359375,2.021777391433716,1022.167236328125,25.36444091796875,1.6905181407928467,1002.8118286132812,2.0309503078460693
15.58.31.1,27.7314453125,2.0219085216522217,1022.177001953125,25.362140655517578,1.6912716627120972,1002.982421875,2.035001754760742
15.58.31.6,27.6412353515625,2.0220110416412354,1022.1644897460938,25.357547760009766,1.6909748315811157,1002.9208374023438,2.0423314571380615
15.58.32.1,27.7314453125,2.0221126079559326,1022.1572875976562,25.36444091796875,1.6913529634475708,1002.9929809570312,2.041421413421631
15.58.32.6,27.55096435546875,2.0222132205963135,1022.1728515625,25.36444091796875,1.6913906335830688,1002.9296264648438,2.050140380859375
15.58.33.1,27.6412353515625,2.0222971439361572,1022.1741943359375,25.369033813476562,1.6912882328033447,1002.905029296875,2.0487468242645264
15.58.33.6,27.460693359375,2.0224156379699707,1022.16943359375,25.36444091796875,1.6916821002960205,1002.9894409179688,2.046982765197754
15.58.34.1,27.3704833984375,2.0224926471710205,1022.1710205078125,25.36673927307129,1.6919968128204346,1002.81005859375,2.0429458618164062
15.58.34.6,27.55096435546875,2.022596597671509,1022.162841796875,25.362140655517578,1.691654920578003,1002.7203369140625,2.031236171722412
15.58.35.1,27.6412353515625,2.022684097290039,1022.15966796875,25.355249404907227,1.6905417442321777,1002.767822265625,2.0243377685546875
15.58.35.6,27.6412353515625,2.022770881652832,1022.1688232421875,25.36673927307129,1.6911424398422241,1003.0017700195312,2.028132438659668
15.58.36.1,27.6412353515625,2.022827625274658,1022.1624755859375,25.362140655517578,1.6909385919570923,1002.723876953125,2.047416925430298
15.58.36.6,27.55096435546875,2.022857427597046,1022.1754150390625,25.362140655517578,1.691896915435791,1002.7942504882812,2.0398571491241455
15.58.37.1,27.6412353515625,2.0228993892669678,1022.1636962890625,25.357547760009766,1.6916366815567017,1002.984130859375,2.0364255905151367
15.58.37.6,27.6412353515625,2.0229268074035645,1022.1682739257812,25.35984230041504,1.690970778465271,1002.9613037109375,2.033094882965088
15.58.38.1,27.6412353515625,2.0229685306549072,1022.17578125,25.369033813476562,1.6902599334716797,1002.7572631835938,2.0327069759368896
15.58.38.6,27.6412353515625,2.0229854583740234,1022.1722412109375,25.36444091796875,1.6901400089263916,1002.975341796875,2.0315167903900146
15.58.39.1,27.7314453125,2.0229787826538086,1022.1614990234375,25.362140655517578,1.6899473667144775,1002.8258666992188,2.0228700637817383
15.58.39.6,27.55096435546875,2.022981643676758,1022.1712036132812,25.36673927307129,1.689456820487976,1002.8381958007812,2.0310468673706055
15.58.40.6,27.6412353515625,2.0230109691619873,1022.17041015625,25.36673927307129,1.6898250579833984,1002.81005859375,2.014641523361206
15.58.41.1,27.3704833984375,2.0230255126953125,1022.177001953125,25.36673927307129,1.6897417306900024,1002.9912109375,2.0202202796936035
15.58.41.6,27.460693359375,2.023014783859253,1022.1785888671875,25.35984230041504,1.6902270317077637,1003.0052490234375,2.026526689529419
15.58.42.1,27.55096435546875,2.0230062007904053,1022.177978515625,25.375926971435547,1.689998984336853,1002.9876708984375,2.037135601043701
15.58.42.6,27.7314453125,2.022962808609009,1022.1654663085938,25.36673927307129,1.6898432970046997,1002.9014892578125,2.0325708389282227
15.58.43.1,27.55096435546875,2.022932767868042,1022.1828002929688,25.36444091796875,1.6900960206985474,1002.81005859375,2.0225439071655273
15.58.43.6,27.6412353515625,2.022862195968628,1022.1644897460938,25.36444091796875,1.6895387172698975,1002.9559936523438,2.019230604171753
15.58.44.1,27.460693359375,2.022800922393799,1022.1648559570312,25.369033813476562,1.6898245811462402,1002.9261474609375,2.0229389667510986
15.58.44.6,27.55096435546875,2.0227298736572266,1022.1732177734375,25.355249404907227,1.6892178058624268,1002.878662109375,2.0284292697906494
15.58.45.1,27.55096435546875,2.0226542949676514,1022.1768188476562,25.369033813476562,1.6893830299377441,1003.0,2.0308985710144043
15.58.45.6,27.6412353515625,2.0225894451141357,1022.171630859375,25.36673927307129,1.6901986598968506,1002.9876708984375,2.025930404663086
15.58.46.1,27.6412353515625,2.0225296020507812,1022.1728515625,25.37133026123047,1.6897646188735962,1002.9454956054688,2.0173418521881104
15.58.46.6,27.6412353515625,2.022427558898926,1022.15869140625,25.357547760009766,1.6896370649337769,1002.8065185546875,2.0165958404541016
15.58.47.1,27.7314453125,2.0223348140716553,1022.1712036132812,25.35984230041504,1.6895674467086792,1002.7889404296875,2.010061025619507
15.58.47.6,27.3704833984375,2.0222434997558594,1022.1734008789062,25.362140655517578,1.6889280080795288,1002.7379150390625,2.020604372024536
15.58.48.1,27.6412353515625,2.0220890045166016,1022.1712036132812,25.369033813476562,1.6889859437942505,1002.9771118164062,2.0261192321777344
15.58.48.6,27.7314453125,2.0219764709472656,1022.170654296875,25.35984230041504,1.6892006397247314,1002.7572631835938,2.017585277557373
15.58.49.1,27.55096435546875,2.021869659423828,1022.1762084960938,25.36444091796875,1.688856840133667,1002.8839111328125,2.0309667587280273
15.58.49.6,27.82177734375,2.0217740535736084,1022.1648559570312,25.36444091796875,1.6881767511367798,1002.9102783203125,2.048694133758545
15.58.50.1,27.460693359375,2.021652936935425,1022.1749877929688,25.362140655517578,1.6871191263198853,1002.8733520507812,2.059922933578491
15.58.50.6,27.3704833984375,2.0215506553649902,1022.182373046875,25.362140655517578,1.6865953207015991,1002.9912109375,2.05720853805542
15.58.51.2,27.6412353515625,2.0214338302612305,1022.161865234375,25.36673927307129,1.6852971315383911,1002.8399658203125,2.0570924282073975
15.58.51.7,27.55096435546875,2.0213093757629395,1022.1638793945312,25.369033813476562,1.6844604015350342,1002.759033203125,2.054130792617798
15.58.52.2,27.6412353515625,2.0212008953094482,1022.177001953125,25.35984230041504,1.6842700242996216,1002.8153076171875,2.0457491874694824
15.58.52.7,27.7314453125,2.02108097076416,1022.1702270507812,25.35984230041504,1.684116005897522,1002.8118286132812,2.060166835784912
15.58.53.2,27.6412353515625,2.021005868911743,1022.16845703125,25.362140655517578,1.6842808723449707,1002.7713623046875,2.056842803955078
15.58.53.7,27.55096435546875,2.020944595336914,1022.1674194335938,25.36673927307129,1.6845500469207764,1002.8381958007812,2.047110080718994
15.58.54.2,27.7314453125,2.0209133625030518,1022.1610717773438,25.35984230041504,1.684608817100525,1002.948974609375,2.043499231338501
15.58.54.7,27.55096435546875,2.020897150039673,1022.1692504882812,25.36444091796875,1.6846843957901,1002.85400390625,2.039787530899048
15.58.55.2,27.6412353515625,2.02091908454895,1022.171630859375,25.36444091796875,1.6856074333190918,1002.776611328125,2.0309619903564453
15.58.55.7,27.6412353515625,2.020881175994873,1022.167236328125,25.36444091796875,1.6855950355529785,1003.0333862304688,2.028515338897705
15.58.56.2,27.55096435546875,2.0208580493927,1022.1700439453125,25.35984230041504,1.6856766939163208,1002.982421875,2.0280749797821045
15.58.56.7,27.6412353515625,2.0207958221435547,1022.1777954101562,25.36444091796875,1.6863679885864258,1002.732666015625,2.013706922531128
15.58.57.2,27.460693359375,2.0207359790802,1022.17822265625,25.357547760009766,1.686964511871338,1002.9331665039062,2.0143847465515137
